user,text,created_at 
Teenok3,"RT @psol50: Absurdo! Em meio à crise do Coronavírus, Bolsonaro corta 158 mil benefícios do Bolsa Família. A relação desse governo com os ma…",2020-03-20
KayoJovovich15,"RT @delarabru: URGENTE: A cidade chinesa em que o surto de coronavírus começou, Wuhan, anuncia zero novas infecções pela primeira vez.",2020-03-20
Kovc10,"RT @PoetasFla: Nesses tempos de coronavirus, a regra fundamental é fazer q nem o Marcio Araujo e fazer a marcação a distância pra evitar o…",2020-03-20
SeveroAlves1,RT @DCM_online: Bolsonaro critica Witzel e afirma que governadores ‘exageraram nas medidas’ contra coronavírus https://t.co/ERmZfdImW3,2020-03-20
seixaas_19,"RT @ttwitandu: Você atraí aquilo que fala:

ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS CORONAVIRUS
ADEUS…",2020-03-20
FelipeFalcao29,"RT @J_LIVRES: Gestão de Bolsonaro do coronavírus é reprovada por 64%, e 45% se dizem a favor de impeachment
Pesquisa da consultoria Atlas P…",2020-03-20
MatteoDettori3,"Amigos : Oque ta fazendo nesses dias que tem o coronavirus ?? 

Eu : https://t.co/2ySrJc9rpn",2020-03-20
victortscn,"RT @reporterb: EXCLUSIVO: Coronavírus pode ter chegado a aldeia na Bahia, onde indígena está ‘isolada’ com sintomas. Ela teve contato com e…",2020-03-20
melissaglowss,Me @ Coronavirus rn https://t.co/b7EDR99Li9,2020-03-20
deltaservtec,"RT @AndreMa58198844: #JPMorningShow

 H2N2 (1957-1958) 
H3N2 (1968-1969) 
H5N1 (1997-2004)
SARS (2003)
Coronavirus (2019)
TODAS essas epide…",2020-03-20
O_Ferreira96,"RT @saudepoa: Situação do #coronavírus em Porto Alegre em 20/03. #Atualização

▶️ 39 casos suspeitos
❌ 166 casos descartados
▶️ 23 casos co…",2020-03-20
chupacuoproprio,RT @_cacarico: Então quer dizer que o chupa cu de Goiânia vai morrer de coronavirus?,2020-03-20
brunocurylc,RT @venecasagrande: Exame de Renato Augusto para coronavírus dá negativo. Como o meia estava usando as estruturas do Flamengo para manter a…,2020-03-20
princesainessss,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
iguinhocastro,"Brasil seguindo o mesmo exemplo 🤦🏻‍♂️🤦🏻‍♂️ #FiqueEmCasa #CoronavirusPlantao #coronavirusbrasil #CoronavirusPandemic 

https://t.co/cNB3uWQsxt",2020-03-20
SchleierYgor,AAAAAAAA eu vou surtar! Ficar em casa trancado com minha família que só sabe falar de coronavirus o dia todo! Que bagulho chato irmão!,2020-03-20
DeputadoFederal,Moro ameaça encerrar entrevista para não responder irresponsabilidade de Bolsonaro com coronavírus https://t.co/NcGfdcvWU3,2020-03-20
gojammaj,"Preocupados com coronavírus, funcionários de call centers protestam por melhores condições de trabalho https://t.co/9RqqD32m2N",2020-03-20
sylvillam,"RT @jairbolsonaro: Mais ações do Governo Federal, envolvendo o @minsaude no enfrentamento do coronavírus:

1- R$432 milhões destinados a es…",2020-03-20
Dorival17319376,"RT @AdsumP: CartaCapital: O coronavírus e a derrocada final do neoliberalismo.
https://t.co/hm6tztgWqJ

via @GoogleNews",2020-03-20
brasil_not,Rodoviária de Salvador é fechada; veja medidas que começam a valer nesta sexta na Bahia por causa do coronavírus https://t.co/IxWjNfMbwS https://t.co/qXydVuIvs4,2020-03-20
MarcosRogrioMa4,"RT @saudepoa: #Transparência Mais 3 casos de #Coronavirus foram confirmados nesta quinta em Porto Alegre. Uma mulher e 2 homens. A mulher,…",2020-03-20
coalarockeiro,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
GrupoMetropole,Mato Grosso registra 1º caso; coronavírus atinge 22 estados e o DF https://t.co/RFnhn9C2Rm,2020-03-20
LciaFer42574969,RT @IdcAboutU: Espalhem agora essa merda com a rapidez que espalharam o coronavirus caralho,2020-03-20
Johnny_Mandira,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
anatxmarr,RT @ondevcfoi: SÓ FALTA MINHA MÃE DIZER QUE O CORONAVIRUS É POR CAUSA DO CELULAR,2020-03-20
s_almeidas,"RT @letnupa: Pra ser sincero não espero de você 
mais do que educação 
Água com sabão 
Lenço no espirro
Aperto sem mãos 
Adeus coronavirus",2020-03-20
jairoogoomes,"RT @Andersinho_ITA: 🇮🇹 O QUE REALMENTE ESTAMOS VIVENDO NA ITÁLIA. 

Compartilhe com teus amigos e familiares.

#coronavirus #ficaemcasa #it…",2020-03-20
Beetlejuyice,"RT @rosana: -A China está ajudando a Italia nessa crise. 
-O dono da Alibaba vai doar 500 MIL KITS de testes de coronavirus e 1 milhao de m…",2020-03-20
sstemaria,@prefsp Pq tem muitas empresas que não liberaram ainda! Complicado! #CoronaVirus,2020-03-20
profsosa13,"RT @folha: RELEMBRE FRASES DE BOLSONARO SOBRE O CORONAVÍRUS

""Está superdimensionado""
""É muito mais fantasia""
""Outras gripes mataram mais""…",2020-03-20
mfsilveira,RT @alefrota77: Vamos falar a verdade Bolsonaro trouxe um avião de Coronavirus p Brasil.,2020-03-20
donniedarko73,"RT @andrezamatais: Um drama contado por @AndreBorges_JOR 👇
Coronavírus paralisa encontros de 21 mil dependentes químicos nos Narcóticos Anô…",2020-03-20
aaana_luz,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
omunicipioblu,Coronavírus: PM fecha 14 estabelecimentos que descumpriam decreto em Blumenau: https://t.co/id4PH7DP2p https://t.co/sQn7SUwkRd,2020-03-20
Diogao_Campos,RT @FilosofiaMderna: Com essa limpeza já Hera o Coronavirus,2020-03-20
OBrasildoFutur1,"🇧🇷Ibovespa Futuro sobe 8% com controle do coronavírus na China e medidas globais; dólar cai.
https://t.co/3ZzmBAa0jJ

via @GoogleNews",2020-03-20
nseioqstofazend,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
rtxvr,"tirei as notificações do zap com os 700 grupo de matéria silenciei coronavirus coronavírus corona coronga peguei minha agenda e botei o que preciso fazer

pronto agora dê dois passinho pro lado ansiedade desencosta me larga",2020-03-20
heliomdoyle,RT @revistaforum: Jair Bolsonaro foi incapaz de controlar a propagação do coronavírus no próprio Palácio do Planalto. Servidores vivem cená…,2020-03-20
MartaCo77410610,"RT @_LuAn_38: Bom dia Direita do bem.
Estamos em casa, mas com munição preparada, acabando a pandemia  do Coronavirus, nós vamos atacar a m…",2020-03-20
gardascarlet,o coronavirus nao pode me matar porque eu morri quando descobri que o maven era um traidor https://t.co/f8LBuJfYIi,2020-03-20
ptribeirao,"MTST cria fundo de emergência para os Sem-Teto com o Coronavírus | publicado em Blogosfera da Rede PT - Rede PT - https://t.co/RFv907hurv

- Curta nossa Página: https://t.co/ATQeN5dOd5
#LulaLivre #LulaInocente #PTRibeirao #RedePT #40anosPT https://t.co/kY68eTOeHV",2020-03-20
_llucss_,"RT @PoetasFla: Nesses tempos de coronavirus, a regra fundamental é fazer q nem o Marcio Araujo e fazer a marcação a distância pra evitar o…",2020-03-20
litcamicabello,gente vcs ficaram sabendo do suposto caso do coronavirus no cara lá no alphaville? educados respondam,2020-03-20
sofiamaria_,po diferrero gato a beça ate c coronavirus ein,2020-03-20
_bsouzza_,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
miltonneves62,"RT @gcamarotti: Em tempos de coronavírus, todo incentivo ajuda: até o Cascão está lavando as mãos. 😉 👇 https://t.co/ahyfaj7q5R",2020-03-20
Paulo05426111,RT @otempo: Coronavírus: Cidades no Sul de Minas restringem turistas e fiscalizam entradas https://t.co/BnBHsCgcSi https://t.co/tMxXiZ4hdn,2020-03-20
Supervisora,RT @DCM_online: Bolsonaro critica Witzel e afirma que governadores ‘exageraram nas medidas’ contra coronavírus https://t.co/ERmZfdImW3,2020-03-20
kokitelmolotov,RT @diogomainardi: Governador do DF pede auxílio da China para combater coronavírus https://t.co/jEXjlzy8ML,2020-03-20
rosam2011,RT @MinEconomia: #CORONAVÍRUS | Estas são algumas medidas que o Ministério da Economia tomou para o combate ao COVID-19. Saiba mais: https:…,2020-03-20
Rebecaliaochoa,O coronavirus tá estragando meu intercâmbio porra,2020-03-20
SoniaVirginia14,RT @Sosso2010: 22 de março: Chamado ao Jejum e Oração em Razão do Surto do Coronavírus Chinês - https://t.co/F1KOJJT3EE,2020-03-20
Angie_Kermit,"RT @samiabomfim: Testar, testar e testar. É fundamental termos o diagnóstico do coronavírus para podermos controlar a pandemia. Apresentei…",2020-03-20
lesbicvivi,"RT @dw_brasil: Mortes por #coronavirus passam de 10 mil no mundo: 
casos diagnosticados de #COVID19 são mais de 244 mil, e mais de 86 mil p…",2020-03-20
lombradaomemo,Só falta minha mãe dizer que o coronavirus é por causa do celular,2020-03-20
naoencontrada,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
papocomagu,"Entendeu?

#coronavirus #covid19  #prevenção #saude #quarentena #fiqueemcasa #papocomagu #influencerdigital #isolamentosocial  #solidariedade  #coletividade  #juntosadistancia  #respeito em São Paulo, Brazil https://t.co/R7oPEpN4Kv",2020-03-20
thymajestyy,RT @lilian_tahan: ATENÇÃO: casos de Coronavírus no DF crescem assustadoramente e chegam a 61. https://t.co/Ko6b7jzGJW,2020-03-20
sunflowerbex,RT @IdcAboutU: Espalhem agora essa merda com a rapidez que espalharam o coronavirus caralho,2020-03-20
samarascog,RT @alefrota77: Vamos falar a verdade Bolsonaro trouxe um avião de Coronavirus p Brasil.,2020-03-20
CarolMaximo4,"RT @MiguelUtrabo: 1 de janeiro de 2020 / março, 6° dia de quarentena por conta do coronavirus. https://t.co/f0u0U1lUFG",2020-03-20
CZanturi,É de cair o cooldabunda👇👇👇Travestis que atuam na prostituição em BH terão 'renda mínima' durante pandemia de coronavírus - Gerais - Estado de Minas https://t.co/DhbWZ0BqAQ,2020-03-20
ASTROBLACK__,RT @GrupoMetropole: Bolsonaro fará novo teste de coronavírus na próxima semana https://t.co/bft0hOs6FT,2020-03-20
FabiotdaCruz,"RT @AndreMa58198844: #JPMorningShow

 H2N2 (1957-1958) 
H3N2 (1968-1969) 
H5N1 (1997-2004)
SARS (2003)
Coronavirus (2019)
TODAS essas epide…",2020-03-20
ataner_law,"Nova modalidade de rolê: Sair vestido de técnico de lab da Umbrella Corporation com os parça! Brincadeiras a parte, #fiqueemcasa #protejaogrupoderisco #sextou #coronavirus",2020-03-20
Esilva92311051,"RT @seontasa: Lula sobre coronavírus: 'Primeiro salvamos o povo, depois a economia'
https://t.co/F8jX5xdkyJ",2020-03-20
lourranygomes,"RT @anacampos_cb: Na contramão do governo Bolsonaro, @IbaneisOficial pede ajuda ao governo chinês para conter o #coronavirus https://t.co/T…",2020-03-20
autorsemleitor,"- meu exame deu negativo
- mas pq está triste se não está com coronavirus então?
- é que eu tô falando do exame de autoescola",2020-03-20
sophialmeid4,RT @IdcAboutU: Espalhem agora essa merda com a rapidez que espalharam o coronavirus caralho https://t.co/JnNtEqCxln,2020-03-20
melodiouspoetry,"Tô fazendo todo mundo aqui em casa me tratar como se eu tivesse coronavirus mas não tão me levando muito a sério não
é assim que o ministério da saúde se sente será",2020-03-20
Supervisora,RT @revistaforum: Jair Bolsonaro foi incapaz de controlar a propagação do coronavírus no próprio Palácio do Planalto. Servidores vivem cená…,2020-03-20
Larissa73482842,RT @psicodeIicos: só esse homem pode acabar com o coronavirus https://t.co/PLgdgdWz12,2020-03-20
pavl361,"RT @heldersalomao: CRUELDADE 

Governo corta 158 mil beneficiários do Bolsa Família em meio a pandemia do #coronavirus. 61% são do Nordeste…",2020-03-20
poisenedenovo,"RT @me_gustavinho: Dia 5

H5N6, gripe aviária 

próxima edição... raiva

#Covid_19 #covid19 #CoronaVirusChallenge #coronavirus #H5N6 https:…",2020-03-20
Pedrohm2002,"RT @CeltaoBrasil: Marcus Smart acaba de anunciar em seu perfil oficial, que é o jogador diagnosticado com o Coronavirus.

Força, Smart! 🙏 h…",2020-03-20
HelioMarolo,Coronavírus: ministro Mandetta revela a verdade que a imprensa tenta esconder (veja o vídeo) https://t.co/kNBOY6WoXs,2020-03-20
Marlon07243531,"Enquanto existir poder, ganância e dinheiro acima da realidade o coronavirus vai fazer história no mundo acabando com uma parte da humanidade!",2020-03-20
arthurdiz,coronavirus pelo amor de deus dê um dia de paz pro brasileiro q já não esboça um sorriso sincero tem bem alguns anos,2020-03-20
rrxxp_,RT @drtgabriell: se o coronavirus não te pegar eu pego https://t.co/z7LNSu9wIc,2020-03-20
ihhdare,"Gratidão gigante por todos profissionais da área da saúde. Vocês são heróis, e vão ajudar a combater o Vilson chamado coronavirus. Muito obrigado, o mundo ama vocês 💚",2020-03-20
17decurral,"RT @gojammaj: Preocupados com coronavírus, funcionários de call centers protestam por melhores condições de trabalho https://t.co/9RqqD32m2N",2020-03-20
pohawant,"RT @PoetasFla: Nesses tempos de coronavirus, a regra fundamental é fazer q nem o Marcio Araujo e fazer a marcação a distância pra evitar o…",2020-03-20
LBZ_Advocacia,"Nossa equipe elaborou um Informe LBZ com os detalhes. Acesse em https://t.co/mZOpNoakqH. 

#direito
#direitocorporativo
#direitotrabalhista
#legislacao
#empresas
#covid19
#coronavirus
#economia
#lbzadvocacia https://t.co/QuOUbUQsRJ",2020-03-20
brwun0,"RT @nortecoreano: Números do #COVID19 no Brasil 🇧🇷

 #Coronavirus
#CoronaVirusBrasil 

SP: 288
DF: 84
RJ: 66
RS: 37
BA: 32
MG: 31
PE: 28
CE…",2020-03-20
harllonsilva,"RT @JornalOGlobo: Coronavírus: novidade no Brasil, implante de chips é aposta da Medicina https://t.co/Fhdf9DJV8w https://t.co/dAdbkqduEC",2020-03-20
dilberto_rosa,Coronavírus: A diferença de trabalhar no Escritório x Home Office https://t.co/vn4OvR0IO0 https://t.co/uRTPZoXLlp,2020-03-20
Piadas24horas1,"O momento e sério, isso não é falta de respeito ao contrário é muita preocupação...
.
.
.
.
#Piadas24Horas #CoronaVirus #MomentoSerio #LuanaPiovani #Crise #Familia #PubliPost #ManuEBabu #SextaDetremuraSDV #ChicoBuarque #Tweets #Twitter #Instagram #Rammstein #CoronaVirusPlantao https://t.co/2oPaeO6kKt",2020-03-20
BittencourttCRF,RT @vocesefoii: O QUE É O CORONAVIRUS PERTO DA EPIDEMIA DE TALARICAGEM QUE TEM NESSA CIDADE,2020-03-20
gabrieIrm,"RT @PoetasFla: Nesses tempos de coronavirus, a regra fundamental é fazer q nem o Marcio Araujo e fazer a marcação a distância pra evitar o…",2020-03-20
miguelneto2006,"Coronavírus nos EUA: 10.442 casos confirmados, 150 mortes - RENOVA Mídia https://t.co/5FdNmhLhY6 via @renovamidia Vencedor não é aquele que sempre vence, mas sim aquele que nunca para de lutar.",2020-03-20
MaurilioLuis1,"#Coronavirus A,, pandemia no mundo. Já registra mais ,de (10)mil mortos!",2020-03-20
saritah_1002,"Mano com certeza, sem dúvida alguma EU ODEIO CORONAVIRUS 😑",2020-03-20
izoias,"RT @andrezamatais: 👇
Sobe para 22 o total de pessoas que estiveram com Bolsonaro nos EUA e têm coronavírus @estadao:  https://t.co/h3xFT9yY…",2020-03-20
debonajaque,"RT @GauchaZH: Aplicativos de delivery adotam medidas de combate ao coronavírus

https://t.co/jYboQZv8He",2020-03-20
oSapo6,"RT @blogdopannunzio: O coronavirus já matou quase nove mil pessoas no mundo. Mas a vítima mais importante é... O liberalismo econômico!
Não…",2020-03-20
corre_aqui,"Depois dessa o tombo do corona vem. 🤣
.
.
.
.
.
.
Sigam @corre_aqui 
.
.
.
.
#instagood #sp #spotify #noticiasbrasil #noticias #novidades #entretenimento #inesbrasil #coronavirusbrazil #compartilha #humordodia… https://t.co/M1LjaJqJmn",2020-03-20
teresinhalopes,RT @marciocamilojr: Prefeito de Wuhan admite ter escondido dados sobre coronavírus e oferece seu cargo https://t.co/6QkDSz8oKr lê isso aí n…,2020-03-20
altairvieirade,RT @DeputadoFederal: Moro ameaça encerrar entrevista para não responder irresponsabilidade de Bolsonaro com coronavírus https://t.co/NcGfdc…,2020-03-20
radiotupi,"Mesmo com pandemia de coronavírus, Justiça decide manter cultos do pastor Silas Malafaia https://t.co/YftIuAnlJA via @radiotupi",2020-03-20
AngieGr60130939,@EwingSweat #coronavirus is DEUS EX MACHINA,2020-03-20
alexsanderlmrs,"cheguei em casa e minha avó estava chorando vendo o noticiário 
agora o coronavirus foi longe demais",2020-03-20
marcopolito,RT @DeputadoFederal: Moro ameaça encerrar entrevista para não responder irresponsabilidade de Bolsonaro com coronavírus https://t.co/NcGfdc…,2020-03-20
luishipolito,RT @o_antagonista: .@IbaneisOficial enviou um ofício à Embaixada da China pedindo ajuda daquele país para combater o coronavírus. https://t…,2020-03-20
RuanCM92,Coronavírus: veja perguntas e respostas https://t.co/yjgqspejJI,2020-03-20
pernambucada,@o_antagonista Uma dessas unidades !! #Covid_19  #coronavirus #coronavirusbrasil https://t.co/scRYr0x3T7,2020-03-20
