user,text,created_at
CepedUerj,"Em razão da COVID-19, prorrogamos para até o dia 12 de abril as inscrições para as turmas de especialização de 2020.1.

𝐈𝐌𝐏𝐎𝐑𝐓𝐀𝐍𝐓𝐄:
O calendário do Sistema de Cotas não foi alterado.

Cordialmente,
Direção CEPED UERJ

Sobre os cursos:
👉 https://t.co/q5hXwWHZLj https://t.co/k6pleRjRvN",2020-03-20
jAraujo9_,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
nmb_emilly,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
ellen_sayuri,RT @CNNBrasil: Confira hoje as restrições por causa do COVID-19 e mais notícias do começo deste dia 20 de março no 5 Fatos Manhã. Assista:…,2020-03-20
Flapkadu,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
galvaooliveira1,"@hellocami_ No Méier, eu estudei no CICM, no Yes e no MV1. Covid-19 em plena época de jejum. #QuaresmaNaQuarentena",2020-03-20
JornalPagverso,@FiPagina Pensei q era COVID-19,2020-03-20
Yasminhasb,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
valeria_fratini,"RT @epocanegocios: O pico dos casos na epidemia de covid-19 no Brasil deve ocorrer no início de abril
https://t.co/Lpao87UxgK",2020-03-20
_AllanSilva74,RT @claudioedantas: Covid-19: Fiocruz pede ao STF parte do dinheiro da Lava Jato para financiar testes e leitos https://t.co/68QYiUlk4R,2020-03-20
neroandleal,"cheguei em casa fui logo lavando a minha capinha, trocando de capa, passando álcool gel no celular, lavando as mãos, o medo do covid-19 é real",2020-03-20
lorenanasc16,"Eu tô surtando com a minha mãe pelo whats de medo. E não é questão de falta de fé. Esse covid 19 veio p detonar a economia brasileira. E eu que trabalho em comércio, fico com o coração na mão 😔😭",2020-03-20
dearlastkiss,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
Ademir1956Ap,RT @brasil247: Filipe Martins é o 22º da comitiva de Bolsonaro com covid-19 e Planalto perde controle de casos https://t.co/L4caSCcZAw,2020-03-20
putoalienigena,"agora que o penso, suponho que o correto é dizer A COVID, e não *O COVID, porque estamos a falar duma doença, não é, @emgalego",2020-03-20
iTeste1,"E lembre-se: considerando a evolução do Covid-19, respeite as orientações de higiene e isolamento social. Dê preferência aos nossos canais digitais: App, Internet Banking ou Telefone. O Itaú tem tudo pra você ficar em casa. #DistânciaSalva",2020-03-20
SBTpedia,COVID-19: Evento 'Corrida do Chapolin' é adiado para o dia 8 de novembro em São Paulo; veja detalhes https://t.co/aZ0gipgXMt https://t.co/2giSDnSss5,2020-03-20
andre_finazzi,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
Kleber50950916,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
thamilihs,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
___mcd13,"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…",2020-03-20
fabianolucas15,RT @MidiaNINJA: Segundo dia com ZERO novos casos na China de contágio local do #covid19,2020-03-20
matheusiq1,RT @nikolas_dm: Prefeito de Wuhan admitiu ter escondido dados sobre o COVID-19. Cientistas chineses destruíram prova de vírus em Dezembro.…,2020-03-20
dcunhas,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
Vivianerecife,"RT @lcoutinho: Brasil
#coronavirus #COVID19 #ChineseVirus https://t.co/Esb9LeH9sh",2020-03-20
Pandaleio,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
caiofis,@UOL Bando de filhos da puta esses que estão pegando os remédios que nem sabem que funciona no combate aí COVID-19,2020-03-20
adrianaterra10,"""Apesar da promessa de ampliar o Bolsa Família em meio à crise gerada pela doença covid-19, o governo federal fez um corte de 158 mil bolsas em março"" https://t.co/NN9ofR4PQj",2020-03-20
menininharuiva,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
JornalDestak,Covid-19: OMS na Guiné-Bissau pede aprovação urgente do plano de contingência https://t.co/FtVjmNHm9q,2020-03-20
tt_daRibeiro,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
_Moniquepaulas,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
zarahchevette,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
mahwernaycrf,"RT @ColunadoFla: BOA NOTÍCIA! 🔴⚫
⠀
Uma semana após testar positivo para o #Covid19, Mauricio Gomes, dirigente do Flamengo, recebe alta nest…",2020-03-20
juanjqo,"RT @BlogsUnicamp: Protocolos de convivência 
#Coronavírus #covid19

Grupos de risco
Sair de casa
Entrar em casa

Crédito #kronegranes https…",2020-03-20
Psvpaulo,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
jeferso30216123,Homem que estava em Brasília está em investigação de provável caso de Covid-19 em Brasilândia de Minas https://t.co/vDrpdLVqZY via @jeferso30216123,2020-03-20
valerio_cardoso,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
DHGPAULA,RT @g1rio: Profissionais de saúde do RJ reclamam da falta de condições para trabalhar com pacientes de Covid-19 https://t.co/z6aiUxRTO8,2020-03-20
NTheofelo,"@cardiibieber @senacsaopaulo Era para eu sair de estágio em dezembro cancelaram por questão adm, e saímos em fevereiro agora por causa do covid-19 estamos sem estágio",2020-03-20
EoLili2010,"RT @gurovitz: Duas observações importantes nestes tempos de #COVIDー19, uma de ordem médica, a outra econômica /1",2020-03-20
g_ovannaa,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Lisa_brown55,"@antoniocostapm O governo português recebeu 27 milhões de euros apenas para resolver a situação da COVID.
Onde está?
Não há médicos ou enfermeiros, hospitais, álcool gel, luvas, máscaras, respiradores.
Vocês se encontram para o que?😡😡😡😡😡",2020-03-20
FaelFud,RT @Poder360: #Infográfico | Subiu de 428 para 621 o número de casos confirmados de covid-19 no Brasil de 4ª feira (18.mar) para esta 5ª fe…,2020-03-20
tuturellafilho,RT @RedeTV: Sikêra Jr (@SikeraJr) diz que cancelou viagem por causa do coronavírus #AlertaNacional #COVID19 https://t.co/rCvGn2Ekng,2020-03-20
renatamurello,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
pjmgiven,RT @Carolborgess3: COVID por favor saia do meu país atividade EAD não é pra mim,2020-03-20
OEstadoRJ,Anvisa aprova oito testes rápidos para Covid-19 https://t.co/qjeBSWDxmt,2020-03-20
Rosalin04658977,RT @TheInterceptBr: O tamanho da tragédia da #covid19 aqui dependerá do governo e de como a população irá respeitar as recomendações. “A po…,2020-03-20
gutembergbraga,"O EUA não acharam qualquer indício de fabricação do vírus em Laboratório;
Suíça, França, Canadá e todos os países que estão pesquisando sobre o COVID-19 idem.
A principal revista científica do mundo diz que os testes apontam que não foi manipulado;
Mas o GADO acredita no Bozo...",2020-03-20
xmtorne,"Em democracia, apenas há uma explicaçom para ver a militares fazendo discursos como esse sobre #COVID19, e nom cientificos/as: estamos na Espanha #SpainCoronaVirus #spainisdiferent @EspanaGlobal",2020-03-20
cecirns,"RT @joyceluzzz: Utilidade pública: 

Se você mora em Brasília e está com os sintomas do covid-19  ligue no número 199 ( portal Corona vírus…",2020-03-20
meuiaiameuioio,@laycris Porque esse novo coronavírus não é o primeiro. Antes da covid19 rolou epidemia de SARS e MERS mas em proporções menores. Coronavírus é o tipo de vírus.,2020-03-20
fernandeesluana,"RT @GovernoMA: O Centro de Testagem para o Covid-19 está em funcionamento! Se você retornou de viagem até 14 dias atrás, teve contato com a…",2020-03-20
cristianocalis1,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
isaiasm91331641,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
ytallo_b,RT @taliriapetrone: Eduardo Bolsonaro usa suas redes para espalhar desinformação sobre o covid-19 e a China. Esquece que estamos numa pande…,2020-03-20
portalcatve,"Procon dá início a fiscalização em farmácias de Cascavel  
#Notícias #Catve #Coronavírus #COVID19
https://t.co/xzQUaMLe3Z",2020-03-20
JLJuninho,"RT @conexaopolitica: “Bolsonaro é meu aliado número um”, diz Donald Trump em coletiva sobre Covid-19 https://t.co/e9T1PJscHx",2020-03-20
Boimate2,RT @MidiaNINJA: Segundo dia com ZERO novos casos na China de contágio local do #covid19,2020-03-20
FILHOPROTESTANT,"Em janeiro, médicos de wrhan tentaram alertar sobre a epidemia do Covid-19 mas foram presos pelo governo.",2020-03-20
annaluizalittig,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
samukacamara,Filipe Martins é o 22º da comitiva de Bolsonaro com Covid-19; Planalto perde controle de casos https://t.co/inA4mPVyLp https://t.co/MFH7xFL3oT,2020-03-20
gunfree,"Clã Bolsonaro (CB) rasga de elogios o AI-5 e critica a ditadura chinesa. 

CB ridicularizou o Covid-19 quando não era uma pandemia, agora estão “preocupados”. 

CB disse que a gripe espanhola tem esse nome porque veio da Espanha. 

Resumo: hipocrisia, mimetização e ignorância.",2020-03-20
allustiza,@davialcolumbre @SenadoFederal Estou começando a achar que o Covid-19 tem que fazer justiça e nos livrar de ti! Ameba desgraçada.,2020-03-20
denisesangoi,"RT @MajorVitorHugo: Diante do avanço da crise do COVID-19, o calendário eleitoral desse ano deve ser modificado? Muitas demandas começam a…",2020-03-20
iohanaleao,"RT @gustavors__: ATUALIZANDO:

Brasil com 621 casos confirmados de COVID-19",2020-03-20
sxmp_,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
marisascruz,"Postei sobre isso qdo PG falou q 2, 3, 5 BI ele venceria a Guerra contra COVID-9. Vou mais Longe: Corte de Mordomias e Benesses d 3 Poderes, HomeOffice n Reduto Eleitoral d cd Parlamentar d CN, Assembleias Estads e Câmaras Municips, bem como d seus *assessores* d Gabinetes.",2020-03-20
aisha_karoline,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
vvitoria_021,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
Basileu69,"RT @DraClaudiaBr38: Bolsonaro “é muito popular no Brasil; o povo o ama”, diz Donald Trump em coletiva sobre Covid-19.
https://t.co/GTTDtoJr…",2020-03-20
Girassollaranja,"RT @xicosa: Crônica da crueldade sem limite!!!
Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE @UOLNoticias @UOL h…",2020-03-20
maariaedn,RT @Carolborgess3: COVID por favor saia do meu país atividade EAD não é pra mim,2020-03-20
FabioORibeiro,"RT @luisnassif: Covid-19: OMS divulga guia com cuidados para saúde mental durante pandemia
https://t.co/IsVZjkwRDi https://t.co/ViyPUd1k24",2020-03-20
aspasia_maria,"@Clauwild1 Covid19 não é um total Black Swan.

Esta na hora de empresas e países reavaliarem sua dependência na economia e confiabilidade de um país que gera epidemias sistematicamente. 

Gestão de Riscos Corporativos
Risco Epidemiológico",2020-03-20
eanavitoria,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Romulogandra,A cura pro covid-19,2020-03-20
JornalDestak,Covid-19: OMS na Guiné-Bissau pede aprovação urgente do plano de contingência https://t.co/7TdNJUTkru,2020-03-20
LaianeAraujo7,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
LeandroQAlmeida,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
joaopedroX29,Até a inspetora Murillo (Lisboa) tem covid19 :(,2020-03-20
VICENTEFELIPEPE,"RT @LEN_Brasil: Maricá ainda não teve nenhum caso de Covid-19 confirmado, mas claro, aqui não teve passeata fascista. Mesmo assim vamos ina…",2020-03-20
Vanwil15,RT @o_antagonista: .@jairbolsonaro diz que talvez tenha sido contaminado por Covid-19 e nem ficou sabendo. https://t.co/GOAuFQVEp4,2020-03-20
NTDSoft,"2⃣ - O atendimento será das 08:00 ás 12:00 e das 13:00 ás 17:00.

3⃣ - Colaboradores da área de programação trabalhando HOME OFFICE (casa).

As medidas adotadas contribuem com algo que acreditamos: contenção da disseminação do COVID-19 (coronavirus) para o bem comum.",2020-03-20
anechinelato,"@minsaude O que houve com a página da IVIS???
Desde ontem não abre!
Ali mostrava o Covid 19  por Países, no Brasil era por Estado e Região.",2020-03-20
LouisGRomagnoli,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Ivanildoagr2,"RT @MorenaLaurinha1: H1N1
COVID-19
PT - 13
PSOL - 50
PSDB - 45

Uma praga pior que a outra 🤦🏻‍♀️🤦🏻‍♀️",2020-03-20
cknhd2,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
D4RLINGMYOUI_,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
DALTROINFO,"RT @LekkoMr: Já são 22!
22 o número de membros da Comitiva de bolsonaro aos EUA c/Covid-19.

Quantos faltam, além de bolsonaro e de Eduardo…",2020-03-20
maycamss,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
isadorodrigues,RT @Carolborgess3: COVID por favor saia do meu país atividade EAD não é pra mim,2020-03-20
Ana_Blakee,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
judi_motizuki,"RT @IBrasil200: Embora o risco de transmissão do COVID-19 esteja aumentando em todo o mundo, a situação estável em Wuhan - cidade chinesa o…",2020-03-20
xbrvas,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
binacoteca,"RT @falajesbica: ATENÇÃO, TRABALHADOR!

saiba quais são os seus direitos durante a pandemia do coronavírus (COVID-19).

segue o fio:",2020-03-20
Beatrixx_Dias,RT @Carolborgess3: COVID por favor saia do meu país atividade EAD não é pra mim,2020-03-20
ddinhaa,"@Larrymetzi Oiii!!! Então... já existiam 4 tipos de coronavirus conhecidos da medicina, que causam gripes e resfriados antigos..  a vacina é pra esses. Esse novo coronavirus é o Covid-19... nao tem cura porque é novo.",2020-03-20
pqmillen,"RT @startupdareal: - Teste já demonstraram que o COVID-19 não foi produzido em laboratório, o vírus surgiu de forma natural.

https://t.co/…",2020-03-20
CipherYa,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
sddsdemocracia,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
damia_pujol,"RT @AguasPontaPreta: Informamos que para atender ao estabelecido no plano de contingência para conter e prevenir a pandemia #Covid_19, canc…",2020-03-20
GgmAndrews,"#CoronavirusPlantao
✔️244 mil diagnosticados c/ covid-19

✔️86 mil em recuperação 

✔️mais de 10  mil mortos no mundo 

✔️ A China não registrou novas infecções pelo segundo dia seguido",2020-03-20
rebendela,Presidente da Apex é diagnosticado com Covid-19 https://t.co/pv8A2ukYAn,2020-03-20
nathaliefgc,"RT @jovensreacinhas: Chineses com covid-19 no Brasil: 0

Casos de covid-19 entre a comitiva do Bozo: 18

Chineses dizendo que o vírus é men…",2020-03-20
amarelxx,RT @UOL: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/1p8WNeoy2r,2020-03-20
lucascardozo343,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
ZaramellaMira,"@LuisCValois Sim. Mas, lamentavelmente, temos um mini da Justiça que é contra soltar presos por causa da Covid-19. Para ele, isso ""deixaria vulnerável o restante da população"". O resultado o sr. já sabe: mortes em massa",2020-03-20
alex_chies,"@o_thiago86 @LulaOficial Não esquece de ressaltar que ele não usou capital próprio, mas o dinheiro do povo que poderia, inclusive, ser utilizado na luta contra o Covid-19",2020-03-20
IrisBoaVista,RT @Poder360: #Infográfico | Subiu de 428 para 621 o número de casos confirmados de covid-19 no Brasil de 4ª feira (18.mar) para esta 5ª fe…,2020-03-20
